address,floor,area,rent,price,date,kr_sqm,change,sqm,rooms
Igeldammsgatan 22B,2.0,"Kungsholmen,",3379.0,4770000.0,2020-03-12,91731.0,5.0,52.0,2.0
Roslagsgatan 24,6.0,"Vasastan,",2230.0,4515000.0,2020-03-12,82091.0,10.0,55.0,2.0
Sven Rinmans gata 4,4.0,"Kungsholmen,",3673.0,7250000.0,2020-03-12,108209.0,22.0,67.0,3.0
Slipgatan 5,1.0,"Södermalm / Hornstull,",2205.0,3500000.0,2020-03-12,83333.0,17.0,42.0,2.0
Drejargatan 5,1.0,,3502.0,6710000.0,2020-01-10,100149.0,12.0,67.0,3.0
Fridhemsgatan 15,4.0,"Kungsholmen,",1773.0,3380000.0,2020-01-10,99412.0,13.0,34.0,2.0
Maria Prästgårdsgata 1C,4.0,"Södermalm - Mariatorget,",1703.0,3323000.0,2020-01-10,100697.0,17.0,33.0,1.0
Timotejgatan 4,2.0,"Södermalm,",1535.0,2500000.0,2020-01-10,100000.0,14.0,25.0,1.0
Torsplan 10,9.0,"Vasastan/Hagastaden,",3584.0,6100000.0,2020-01-09,108929.0,2.0,56.0,2.0
Tomtebogatan 16,4.0,"Vasastan - Birkastan,",1309.0,4400000.0,2020-01-09,112821.0,19.0,39.0,1.0
Sveavägen 117A,3.0,"Vasastan,",1268.0,3225000.0,2020-01-09,107500.0,15.0,30.0,1.0
Olof Palmes gata 16,4.0,"Vasastan/Norrmalm/City,",2715.0,5050000.0,2020-01-09,81452.0,3.0,62.0,2.0
Fridhemsgatan 15,5.0,"Kungsholmen,",3180.0,5400000.0,2020-01-09,83077.0,9.0,65.0,3.0
Riddargatan 21,2.0,"Nedre Östermalm,",1513.0,4760000.0,2020-01-09,119000.0,14.0,40.0,2.0
Erstagatan 30,4.0,"Södermalm Sofia,",4085.0,6550000.0,2020-01-09,86184.0,14.0,76.0,2.0
Skeppargatan 75,5.0,"Nedre Gärdet / Östermalm,",2175.0,4405000.0,2020-01-09,107439.0,26.0,41.0,2.0
Sveavägen 83,3.0,"Vasastan,",1923.0,5405000.0,2020-01-09,87177.0,20.0,62.0,2.0
Vegagatan 18,4.0,"Vasastan/Odenplan,",1623.0,3150000.0,2020-01-09,112500.0,27.0,28.0,1.0
Sysslomansgatan 24,6.0,"Kungsholmen,",1230.0,2700000.0,2020-01-09,112500.0,23.0,24.0,1.0
Karlavägen 6,4.0,"Östermalm/Vasastan,",1793.0,6050000.0,2020-01-09,106140.0,10.0,57.0,2.0
Helgalunden 5,2.0,"Södermalm,",3837.0,5025000.0,2020-01-09,88158.0,12.0,57.0,2.0
Fatburstrappan 18,21.0,"Södermalm,",3223.0,4400000.0,2020-01-09,107317.0,22.0,41.0,2.0
Frejgatan 16,3.0,"Vasastan,",1806.0,4250000.0,2020-01-09,98837.0,12.0,43.0,2.0
Samaritgränd 1,4.0,"Maria,",1201.0,2850000.0,2020-01-08,114000.0,21.0,25.0,1.0
Palmbladsvägen 2,4.0,"Kungsholmen/Fredhäll,",3335.0,4650000.0,2020-01-08,78814.0,6.0,59.0,3.0
Möregatan 10,6.0,"Södermalm - Katarina,",1926.0,4050000.0,2020-01-08,119118.0,40.0,34.0,2.0
Folkungagatan 101,5.0,"Södermalm,",1398.0,3375000.0,2020-01-08,86538.0,9.0,39.0,2.0
Torsgatan 40A,3.0,"Vasastan - Sankt Eriksplan,",2909.0,5820000.0,2020-01-08,105818.0,17.0,55.0,2.0
Rindögatan 30,1.0,"Gärdet,",1803.0,2530000.0,2020-01-08,115000.0,15.0,22.0,1.0
Alströmergatan 32O,4.0,"Kungsholmen,",1307.0,3010000.0,2020-01-08,107500.0,16.0,28.0,1.0
Bondegatan 64A Ö.g,4.0,"Södermalm Sofia,",1625.0,3975000.0,2020-01-08,101923.0,33.0,39.0,2.0
Hagagatan 14a,4.0,"Vasastan,",2295.0,5850000.0,2020-01-08,106364.0,9.0,55.0,2.0
Kungsklippan 11,3.0,"Kungsholmen / Kungsklippan,",1723.0,2575000.0,2020-01-08,107292.0,29.0,24.0,1.0
Kungsklippan 5,1.0,"Kungsholmen,",1770.0,3950000.0,2020-01-07,98750.0,7.0,40.0,2.0
Teknologgatan 9B,2.0,"Vasastan - Odenplan,",2318.0,5200000.0,2020-01-06,104000.0,4.0,50.0,2.0
Lustgårdsgatan 3,1.0,,3355.0,4500000.0,2020-01-06,71429.0,13.0,63.0,3.0
Kungsholmsgatan 54,2.0,"Kungsholmen - vid Kronobergsparken,",1910.0,3900000.0,2020-01-02,90698.0,12.0,43.0,2.0
Luxgatan 27,6.0,"Lilla Essingen,",5364.0,8800000.0,2020-01-02,87129.0,2.0,101.0,4.0
Birger Jarlsgatan 104 D,1.0,"Östermalm/ Vasastan,",2758.0,3150000.0,2020-01-01,90000.0,7.0,35.0,1.0
Kocksgatan 22 A,3.0,"Södermalm- Sofo,",1160.0,4100000.0,2019-12-21,102500.0,17.0,40.0,1.0
Starrängsringen 32,1.0,"Gärdet,",2536.0,6070000.0,2019-12-20,89265.0,10.0,68.0,3.0
Strålgatan 29,2.0,"Lilla Essingen,",3689.0,5225000.0,2019-12-20,62202.0,5.0,84.0,3.0
Artemisgatan 13,33.0,"Hjorthagen,",1831.0,2825000.0,2019-12-19,85606.0,13.0,33.0,1.0
Nina Einhorns Gata 8,7.0,"Hagastaden,",4041.0,6050000.0,2019-12-19,85211.0,7.0,71.0,3.0
Carl Akrells Gata 8,4.0,"Östermalm / Nedre Gärdet,",4526.0,8195000.0,2019-12-18,87181.0,3.0,94.0,3.0
Jaktgatan 33,2.0,"Norra Djurgårdsstaden,",1625.0,2800000.0,2019-12-18,93333.0,3.0,30.0,1.0
Furusundsgatan 12,3.0,"Östermalm Gärdet,",1761.0,3650000.0,2019-12-18,101389.0,22.0,36.0,2.0
Bondegatan 3B,4.0,"Södermalm - Nytorget,",2182.0,2750000.0,2019-12-18,101852.0,10.0,27.0,1.0
Ola Hanssonsgatan 7,1.0,"Kungsholmen Kristineberg,",1884.0,2710000.0,2019-12-18,93448.0,15.0,29.0,1.0
Erik Dahlbergsgatan 28,3.0,"Gärdet / Östermalm,",2098.0,4060000.0,2019-12-18,88261.0,19.0,46.0,2.0
Alströmergatan 32 F,2.0,"Kungsholmen,",2091.0,3890000.0,2019-12-18,86444.0,11.0,45.0,2.0
Polhemsgatan 5,4.0,"Kungsholmen,",3193.0,7900000.0,2019-12-18,103947.0,8.0,76.0,3.0
Erik Dahlbergsgatan 69,6.0,"Stockholm,",4429.0,9200000.0,2019-12-17,88462.0,5.0,104.0,4.0
Harry Martinsons Gata 12,3.0,"Kungsholmen,",3984.0,7400000.0,2019-12-17,75510.0,7.0,98.0,4.0
Norra Stationsgatan 111,3.0,"Birkastan/Vasastan,",4298.0,6600000.0,2019-12-17,69474.0,2.0,95.0,4.0
Nina Einhorns gata 10,5.0,"Hagastaden,",3230.0,4200000.0,2019-12-17,77778.0,3.0,54.0,2.0
Åsögatan 192,3.0,"Södermalm,",2329.0,4350000.0,2019-12-17,87000.0,10.0,50.0,2.0
Tideliusgatan 57,3.0,"Södermalm,",2973.0,4900000.0,2019-12-17,74242.0,1.0,66.0,3.0
Grindsgatan 52,3.0,"Södermalm,",1905.0,3500000.0,2019-12-16,87500.0,21.0,40.0,1.0
Surbrunnsgatan 11,2.0,"Östermalm/Vasastan,",1673.0,4505000.0,2019-12-16,104767.0,13.0,43.0,2.0
Franzéngatan 82,1.0,"Kungsholmen/Hornsbergs Strand,",5887.0,7162500.0,2019-12-15,66319.0,1.0,108.0,4.0
Tulegatan 46,4.0,"Vasastan,",3004.0,4525000.0,2019-12-14,72984.0,3.0,62.0,2.0
Regeringsgatan 70 D,4.0,"Östermalm / Vasastan,",3150.0,5300000.0,2019-12-13,79104.0,2.0,67.0,2.0
Sågargatan 17,3.0,"Södermalm Sofia,",1673.0,2650000.0,2019-12-13,120455.0,21.0,22.0,1.0
Karlsviksgatan 16,3.0,"Kungsholmen,",1380.0,4860000.0,2019-12-13,85263.0,22.0,57.0,2.0
Kungsholms Strand 143,5.0,"Kungsholmen,",2427.0,5350000.0,2019-12-13,93860.0,19.0,57.0,2.0
Hagagatan 20,4.0,"Vasastan,",1493.0,3370000.0,2019-12-13,108710.0,27.0,31.0,1.0
Fyrverkarbacken 27,8.0,"Kungsholmen - Marieberg,",3339.0,5050000.0,2019-12-13,76515.0,5.0,66.0,3.0
Kungstensgatan 46,4.0,"Vasastan,",1490.0,5050000.0,2019-12-13,84167.0,1.0,60.0,2.0
Döbelnsgatan 18,2.0,"Vasastan,",3780.0,5150000.0,2019-12-12,88793.0,15.0,58.0,2.0
Idungatan 5,2.0,"Vasastan,",3576.0,6050000.0,2019-12-12,87681.0,10.0,69.0,3.0
Assessorsgatan 18 C,2.0,"Södermalm,",2511.0,5600000.0,2019-12-12,82353.0,7.0,68.0,2.0
Brännkyrkagatan 81,1003.0,"Maria,",959.0,2800000.0,2019-12-11,107692.0,17.0,26.0,1.0
Valhallavägen 65,2.0,"Östermalm,",4271.0,6050000.0,2019-12-11,80667.0,5.0,75.0,3.0
Kungsholmsgatan 15,3.0,"Kungsholmen/Kungsholmstorg,",2233.0,3620000.0,2019-12-11,86190.0,8.0,42.0,2.0
Arbetargatan 22,5.0,"Kungsholmen,",1796.0,4100000.0,2019-12-11,83673.0,17.0,49.0,2.0
Nina Einhorns Gata 10,4.0,"Hagastaden - Vasastan,",2610.0,3600000.0,2019-12-11,87805.0,1.0,41.0,2.0
Grevgatan 49,3.0,"Östermalm,",2735.0,6075000.0,2019-12-11,102966.0,3.0,59.0,2.0
Karlaplan 19 A,5.0,"Östermalm,",2167.0,6200000.0,2019-12-11,95385.0,3.0,65.0,2.0
Vintertullstorget 34,3.0,"Sofia,",6020.0,8750000.0,2019-12-11,81776.0,31.0,107.0,4.0
Döbelnsgatan 57,4.0,"Vasastan,",1430.0,3420000.0,2019-12-11,114000.0,24.0,30.0,1.0
Wollmar Yxkullsgatan 12,2.0,"Södermalm,",1475.0,5060000.0,2019-12-11,105417.0,18.0,48.0,2.0
John Ericssonsgatan 11 A,3.0,"Kungsholmen,",2110.0,2950000.0,2019-12-11,92188.0,3.0,32.0,1.0
Rindögatan 25,4.0,"Gärdet,",2717.0,7200000.0,2019-12-11,96000.0,11.0,75.0,3.0
Bågljusvägen 5,2.0,"Kungsholmen,",4838.0,6000000.0,2019-12-11,73171.0,14.0,82.0,3.0
Industrigatan 16,4.0,"Kungsholmen,",1370.0,3686000.0,2019-12-11,97000.0,23.0,38.0,1.0
Åsögatan 182,4.0,"Södermalm,",1334.0,2750000.0,2019-12-11,110000.0,25.0,25.0,1.0
Hornsgatan 90,4.0,"Högalid,",565.0,2720000.0,2019-12-10,100741.0,14.0,27.0,1.0
Södra Agnegatan 26A,2.0,"Kungsholmen,",2329.0,6500000.0,2019-12-10,100000.0,18.0,65.0,2.0
Folkungagatan 74A,1.0,"Södermalm Katarina,",1968.0,4200000.0,2019-12-10,91304.0,15.0,46.0,2.0
Mitisgatan 3,2.0,,2229.0,3800000.0,2019-12-10,108571.0,27.0,35.0,2.0
Birger Jarlsgatan 99C,4.0,"Vasastan / Östermalm,",795.0,3610000.0,2019-12-10,106176.0,21.0,34.0,1.0
Norrtullsgatan 25B,6.0,"Vasastan,",3305.0,8375000.0,2019-12-10,108766.0,20.0,77.0,3.0
Tegnérgatan 18,4.0,"Vasastan/Norrmalm,",6698.0,17050000.0,2019-12-10,88342.0,1.0,193.0,6.0
Pontonjärgatan 43,5.0,"Kungsholmen,",3057.0,4875000.0,2019-12-10,81250.0,2.0,60.0,2.0
Garvargatan 20,3.0,"Kungsholmen / Kungsholmstorg,",2345.0,4500000.0,2019-12-10,104651.0,20.0,43.0,2.0
Furusundsgatan 15,6.0,"Gärdet - Östermalm,",2426.0,4050000.0,2019-12-07,106579.0,17.0,38.0,2.0
Riddargatan 20,1.0,"Östermalm,",2170.0,7350000.0,2019-12-07,93038.0,5.0,79.0,3.0
Tomtebogatan 40,5.0,"Vasastan/Birkastan,",2538.0,5450000.0,2019-12-07,93966.0,10.0,58.0,2.0
Gotlandsgatan 67,1.0,"Södermalm,",3480.0,6250000.0,2019-12-07,84459.0,12.0,74.0,3.0
Roslagsgatan 40B,2.0,"Vasastan,",2624.0,6665000.0,2019-12-07,98015.0,7.0,68.0,2.0
Dannemoragatan 18,3.0,"Vasastan,",2800.0,4700000.0,2019-12-06,83929.0,5.0,56.0,3.0
Kammakargatan 70,2.0,"Vasastan - City/Norrmalm,",979.0,3000000.0,2019-12-06,96774.0,5.0,31.0,1.0
Alströmergatan 45D,2.0,"Kungsholmen/Fridhemsplan,",4194.0,8800000.0,2019-12-06,84615.0,10.0,104.0,4.0
Baltzar von Platens gata 6,3.0,"Kungsholmen/Norr Mälarstrand,",1692.0,2950000.0,2019-12-06,98333.0,18.0,30.0,1.0
Rålambsvägen 69,4.0,"Kungsholmen - Fredhäll,",4530.0,5750000.0,2019-12-06,79861.0,5.0,72.0,3.0
Sankt Eriksgatan 16,5.0,"Kungsholmen - Norr Mälarstrand,",5299.0,9500000.0,2019-12-06,89623.0,19.0,106.0,4.0
Bondegatan 4,4.0,"Södermalm - SOFO,",4849.0,14050000.0,2019-12-06,110630.0,28.0,127.0,5.0
Fatburs Kvarngata 25,6.0,,4335.0,5350000.0,2019-12-06,73288.0,11.0,73.0,3.0
Slåttervallsgatan 13,5.0,"Norra Djurgårdsstaden,",3543.0,5790000.0,2019-12-06,78243.0,2.0,74.0,3.0
Heleneborgsgatan 30 a,2.0,"Södermalm/Hornstull,",2404.0,3820000.0,2019-12-06,93171.0,4.0,41.0,1.0
Scheelegatan 38 A,2.0,"Kungsholmen,",3739.0,9200000.0,2019-12-06,80702.0,3.0,114.0,3.0
Sankt Eriksgatan 57,4.0,"Kungsholmen,",1455.0,3300000.0,2019-12-06,106452.0,16.0,31.0,1.0
Slipgatan 14,2.0,"Södermalm- Hornstull,",1521.0,2825000.0,2019-12-06,113000.0,23.0,25.0,1.0
Gävlegatan 32,5.0,"Vasastan,",2750.0,4825000.0,2019-12-05,96500.0,3.0,50.0,2.0
Kungsholmsgatan 11,67.0,"Kungsholmen/Kungsholmstorg,",2424.0,2820000.0,2019-12-05,94000.0,20.0,30.0,1.0
Sankt Eriksgatan 110,2.0,"Vasastan,",2299.0,9725000.0,2019-12-05,93510.0,8.0,104.0,3.0
Vänskapsvägen 42,1.0,"Kungsholmen - Stora Essingen,",2499.0,3050000.0,2019-12-05,72619.0,22.0,42.0,2.0
Hornsgatan 90,4.0,"Södermalm,",565.0,2780000.0,2019-12-05,102963.0,18.0,27.0,1.0
Kammakargatan 46,3.0,"Vasastan - Tegnérlunden,",4672.0,9400000.0,2019-12-05,79661.0,11.0,118.0,4.0
Öregrundsgatan 7,4.0,"Gärdet,",2544.0,4900000.0,2019-12-05,74242.0,2.0,66.0,3.0
Baltzar von Platens Gata 7 C,3.0,"Kungsholmen - Pontonjärparken,",1018.0,4525000.0,2019-12-05,98370.0,13.0,46.0,2.0
Hälsingegatan 15,1.0,"Vasastan,",2878.0,7830000.0,2019-12-05,92118.0,4.0,85.0,2.0
Värtavägen 33,2.0,"Östermalm Gärdet,",1167.0,3180000.0,2019-12-05,113571.0,25.0,28.0,1.0
Sandhamnsgatan 53,3.0,"Gärdet,",2565.0,3700000.0,2019-12-05,74000.0,6.0,50.0,2.0
Blekingegatan 57,3.0,"Katarina/Sofia,",3109.0,5410000.0,2019-12-05,83231.0,14.0,65.0,2.0
Grevgatan 20c,2.0,"Östermalm,",2343.0,6550000.0,2019-12-05,114912.0,15.0,57.0,2.0
Völundsgatan 3,4.0,"Vasastan,",2891.0,3850000.0,2019-12-05,91667.0,3.0,42.0,2.0
Upplandsgatan 34,3.0,"Vasastan,",3710.0,8375000.0,2019-12-05,97384.0,22.0,86.0,3.0
Tulegatan 27,4.0,"Norrmalm/Vasastan,",2312.0,12500000.0,2019-12-05,130208.0,25.0,96.0,3.0
Kungsholms Strand 163,5.0,"Kungsholmen,",2882.0,3845000.0,2019-12-05,89419.0,10.0,43.0,2.0
Artillerigatan 40 A,4.0,"Östermalm,",1969.0,5700000.0,2019-12-05,126667.0,14.0,45.0,2.0
Fleminggatan 85,1.0,"Kungsholmen,",1938.0,6060000.0,2019-12-05,87826.0,3.0,69.0,2.0
Lidnersgatan 12B,2.0,"Kungsholmen - Kristineberg,",2991.0,2925000.0,2019-12-05,75000.0,5.0,39.0,2.0
Inedalsgatan 15,5.0,"Kungsholmen,",1992.0,3550000.0,2019-12-05,122414.0,4.0,29.0,1.0
Svartensgatan 12 B,3.0,"Katarina,",2230.0,5400000.0,2019-12-04,108000.0,20.0,50.0,2.0
Tulegatan 22,1.0,"Vasastan - Sibirien,",3747.0,7200000.0,2019-12-04,80000.0,1.0,90.0,3.0
Fatburs brunnsgata 27,3.0,,5068.0,6235000.0,2019-12-04,74226.0,19.0,84.0,3.0
Alströmergatan 32 P,1.0,"Kungsholmen Fridhemsplan,",2091.0,4110000.0,2019-12-04,91333.0,16.0,45.0,2.0
Heleneborgsgatan 6B,2.0,"Södermalm - Högalid,",4299.0,7750000.0,2019-12-04,104730.0,19.0,74.0,3.0
Bondegatan 33,4.0,"Södermalm SoFo,",1181.0,3070000.0,2019-12-04,87714.0,23.0,35.0,1.0
Vulcanusgatan 15,1.0,"Vasastan - Atlas,",3612.0,7900000.0,2019-12-04,90805.0,9.0,87.0,3.0
Vanadisvägen 26A,3.0,"Vasastan,",3589.0,8820000.0,2019-12-04,96923.0,7.0,91.0,4.0
Vulcanusgatan 15,12.0,"Vasastan,",3427.0,6300000.0,2019-12-04,78750.0,2.0,80.0,3.0
Hagagatan 12,2.0,"Vasastan,",3244.0,7320000.0,2019-12-04,104571.0,17.0,70.0,3.0
Roslagsgatan 21B,2.0,"Vasastan - Sibirien,",1866.0,4050000.0,2019-12-04,109459.0,23.0,37.0,2.0
Lars Forssells Gata 26,3.0,"Kungsholmen Hornsbergs Strand,",5004.0,5750000.0,2019-12-04,64607.0,5.0,89.0,3.0
Upplandsgatan 54 D,2.0,"Vasastan Odenplan,",2697.0,5450000.0,2019-12-04,89344.0,4.0,61.0,2.0
Floragatan 19,45.0,"Östermalm - Villastan,",5622.0,16300000.0,2019-12-04,133607.0,1.0,122.0,4.0
Sysslomansgatan 24,8.0,"Kungsholmen,",1230.0,2575000.0,2019-12-04,107292.0,17.0,24.0,1.0
Tavastgatan 47,3.0,"Mariatorget / Södermalm,",4121.0,13425000.0,2019-12-04,100940.0,22.0,133.0,6.0
Swedenborgsgatan 11,1.0,"Mariatorget,",2871.0,6400000.0,2019-12-03,110345.0,31.0,58.0,2.0
Essingestråket 38,1.0,"Kungsholmen - Stora Essingen,",3772.0,6400000.0,2019-12-03,94118.0,28.0,68.0,3.0
Reimersholmsgatan 63,2.0,"Södermalm Reimersholme,",5479.0,7420000.0,2019-12-03,82444.0,9.0,90.0,3.0
Smedsbacksgatan 7,2.0,"Gärdet / Östermalm,",2191.0,3160000.0,2019-12-03,87778.0,9.0,36.0,1.0
Krukmakargatan 63,2.0,"Högalid,",2975.0,4800000.0,2019-12-03,96000.0,17.0,50.0,2.0
Upplandsgatan 77A,1.0,"Vasastan,",2911.0,5800000.0,2019-12-03,101754.0,10.0,57.0,3.0
Rålambsvägen 10B,4.0,"Kungsholmen - Marieberg - Fredhäll,",3607.0,4075000.0,2019-12-03,65726.0,10.0,62.0,2.0
Rindögatan 4,5.0,"Gärdet / Östermalm,",3422.0,5530000.0,2019-12-03,95345.0,15.0,58.0,3.0
Artillerigatan 74,3.0,"Nedre Gärdet / Östermalm,",3578.0,10600000.0,2019-12-03,100000.0,20.0,106.0,4.0
Surbrunnsgatan 58,3.0,"Vasastan,",2178.0,6040000.0,2019-12-03,111852.0,23.0,54.0,2.0
Torsgatan 42 C,5.0,"Vasastan,",5391.0,14100000.0,2019-12-03,127027.0,26.0,111.0,3.0
Drottningholmsvägen 31,2.0,"Kungsholmen,",1870.0,3390000.0,2019-12-03,94167.0,13.0,36.0,2.0
Frejgatan 52,4.0,"Vasastan,",2821.0,6550000.0,2019-12-03,97761.0,19.0,67.0,3.0
Tavastgatan 5,3.0,"Södermalm / Mariaberget,",2838.0,3940000.0,2019-12-03,91628.0,10.0,43.0,2.0
Luntmakargatan 76,4.0,"Vasastan,",2722.0,8050000.0,2019-12-03,104545.0,15.0,77.0,3.0
Maria prästgårdsgata 4,3.0,,1205.0,2760000.0,2019-12-03,110400.0,15.0,25.0,1.0
Furusundsgatan 16,8.0,"Gärdet,",3878.0,11670000.0,2019-12-03,112212.0,26.0,104.0,4.0
Roslagsgatan 36,3.0,"Vasastan,",1596.0,3900000.0,2019-12-02,108333.0,20.0,36.0,1.0
Vulcanusgatan 8,4.0,"Vasastan Atlas,",896.0,2730000.0,2019-12-02,136500.0,27.0,20.0,1.0
Folkungagatan 101,6.0,"Södermalm Sofia,",1406.0,3600000.0,2019-12-02,85714.0,13.0,42.0,2.0
Mosebacke torg 14 B,2.0,"Södermalm - Mosebacke,",1881.0,4550000.0,2019-12-02,130000.0,34.0,35.0,2.0
Roslagsgatan 13A,2.0,"Vasastan,",3657.0,9400000.0,2019-12-02,94000.0,5.0,100.0,4.0
Färgargårdstorget 48,4.0,"Sofia,",3746.0,6520000.0,2019-11-30,74943.0,25.0,87.0,3.0
Rålambsvägen 10 A,1.0,"Kungsholmen/Marieberg,",5271.0,6100000.0,2019-11-30,62245.0,2.0,98.0,4.0
Bråvallagatan 10,2.0,"Vasastan - Birkastan,",1735.0,5800000.0,2019-11-29,95082.0,18.0,61.0,2.0
Essingestråket 44,5.0,"Kungsholmen - Stora Essingen,",3130.0,4850000.0,2019-11-29,82203.0,2.0,59.0,2.0
Rödabergsgatan 12,3.0,"Vasastan,",1727.0,3910000.0,2019-11-29,95366.0,12.0,41.0,2.0
Surbrunnsgatan 10,2.0,"Vasastan/Östermalm,",1586.0,5125000.0,2019-11-29,91518.0,21.0,56.0,2.0
Scheelegatan 38 B,7.0,"Kungsholmen,",3756.0,6020000.0,2019-11-29,73415.0,13.0,82.0,3.0
Upplandsgatan 36,1.0,"Vasastan / Odenplan,",3947.0,8175000.0,2019-11-29,102188.0,11.0,80.0,3.0
Gävlegatan 26,6.0,"Vasastan,",2750.0,5025000.0,2019-11-29,91364.0,9.0,55.0,2.0
Västmannagatan 44,5.0,"Vasastan,",1807.0,11500000.0,2019-11-29,100000.0,16.0,115.0,5.0
Tunnelgatan 1 A,2.0,"Vasastan - City/Norrmalm,",3560.0,6500000.0,2019-11-28,84416.0,8.0,77.0,3.0
Riddargatan 21,3.0,"Östermalm,",1146.0,3700000.0,2019-11-28,123333.0,24.0,30.0,1.0
Sankt Eriksgatan 28A,3.0,"Kungsholmen,",1493.0,5200000.0,2019-11-28,98113.0,12.0,53.0,2.0
Gästrikegatan 7,2.0,"Vasastan,",1070.0,2800000.0,2019-11-28,140000.0,22.0,20.0,1.0
Gävlegatan 9,4.0,"Vasastan - Röda Bergen,",1452.0,3575000.0,2019-11-28,94079.0,5.0,38.0,2.0
Dalagatan 86E,4.0,"Vasastan,",2236.0,3550000.0,2019-11-28,93421.0,19.0,38.0,1.0
Magnus ladulåsgatan 46,1.0,"Katarina,",2746.0,3650000.0,2019-11-28,66364.0,4.0,55.0,2.0
Nordenflychtsvägen 65,2.0,"Kungsholmen Hornsbergs Strand,",4230.0,6790000.0,2019-11-28,72234.0,8.0,94.0,4.0
Tomtebogatan 51,3.0,"Stockholm,",3218.0,6200000.0,2019-11-28,100000.0,13.0,62.0,2.0
Krukmakargatan 67,33.0,"Södermalm Högalid,",2729.0,3875000.0,2019-11-28,90116.0,6.0,43.0,2.0
Ruddammsvägen 4A,5.0,"Östermalm/ Vasastan,",2424.0,4040000.0,2019-11-28,77692.0,6.0,52.0,2.0
Hornsgatan 90,3.0,"Södermalm,",1537.0,7180000.0,2019-11-28,86506.0,3.0,83.0,3.0
Torsgatan 40A,4.0,"Vasastan - Sankt Eriksplan,",2741.0,5000000.0,2019-11-28,90909.0,14.0,55.0,2.0
Brahegatan 50,3.0,"Östermalm,",3142.0,5710000.0,2019-11-28,93607.0,9.0,61.0,3.0
Norrtullsgatan 25 C,2.0,"Vasastan,",2467.0,4850000.0,2019-11-28,85088.0,22.0,57.0,2.0
Folkskolegatan 3,3.0,"Hornstull,",1442.0,2550000.0,2019-11-27,106250.0,22.0,24.0,1.0
Folkungagatan 93,2.0,,1451.0,5200000.0,2019-11-27,89655.0,7.0,58.0,2.0
Kungsklippan 22,89.0,"Kungsholmen,",1759.0,2700000.0,2019-11-27,122727.0,23.0,22.0,1.0
Sankt Eriksgatan 14,1.0,"Kungsholmen,",1953.0,4225000.0,2020-03-12,98256.0,18.0,43.0,2.0
Wargentinsgatan 5D,1.0,"Kungsholmen Rådhuset,",2862.0,4525000.0,2020-03-12,82273.0,16.0,55.0,2.0
Atterbomsvägen 58,4.0,"Kungsholmen - Fredhäll,",1841.0,3250000.0,2020-03-12,83333.0,9.0,39.0,2.0
Västgötagatan 21,3.0,"Katarina,",2379.0,4725000.0,2020-03-12,94500.0,10.0,50.0,2.0
Götgatan 114,3.0,"Södermalm,",2799.0,4200000.0,2020-03-12,64615.0,12.0,65.0,2.0
Sandelsgatan 37,1.0,"Nedre Gärdet / Östermalm,",3729.0,6775000.0,2020-03-12,90333.0,4.0,75.0,2.0
Robert Almströmsgatan 9A,5.0,"Vasastan/Birkastan,",3179.0,6825000.0,2020-03-12,89803.0,2.0,76.0,3.0
Sandhamnsgatan 13,55.0,"Gärdet / Östermalm,",4231.0,5025000.0,2020-03-12,77308.0,20.0,65.0,3.0
Sehlstedtsgatan 3,3.0,"Gärdet,",2000.0,3550000.0,2020-03-12,91026.0,19.0,39.0,2.0
Drottningholmsvägen 9,5.0,"Kungsholmen,",1477.0,5775000.0,2020-03-12,93145.0,4.0,62.0,2.0
Ölandsgatan 44,2.0,"Södermalm,",2283.0,3970000.0,2020-03-12,90227.0,20.0,44.0,2.0
Katarina Bangata 65,5.0,"Södermalm - Katarina,",2949.0,5550000.0,2020-03-12,97368.0,39.0,57.0,2.0
Stickelbärsvägen 10,3.0,"Östermalm / Vasastan,",2497.0,3535000.0,2020-03-11,76848.0,18.0,46.0,2.0
Frejgatan 18,4.0,"Vasastan - Sibirien,",2368.0,4840000.0,2020-03-11,94902.0,10.0,51.0,2.0
Marmorgatan 11,12.0,"Högalid,",4031.0,3780000.0,2020-03-11,74118.0,26.0,51.0,2.0
Gotlandsgatan 64,6.0,"Katarina,",2956.0,6240000.0,2020-03-11,113455.0,14.0,55.0,2.0
Långholmsgatan 18,4.0,"Hornstull,",2038.0,4400000.0,2020-03-11,102326.0,28.0,43.0,2.0
Heimdalsgatan 1,1.0,"Vasastan - Odenplan,",3705.0,8100000.0,2019-11-27,103846.0,13.0,78.0,3.0
Bastugatan 25,2.0,"Södermalm Maria,",1099.0,3510000.0,2019-11-27,113226.0,19.0,31.0,2.0
Hornsgatan 154,3.0,"Södermalm,",2462.0,4700000.0,2019-11-27,90385.0,18.0,52.0,2.0
Vikingagatan 14B,3.0,"Vasastan - Birkastan,",1643.0,5920000.0,2019-11-27,100339.0,14.0,59.0,2.0
Karlbergsvägen 30,2.0,"Vasastan - Odenplan,",1573.0,4370000.0,2019-11-27,101628.0,18.0,43.0,2.0
Ringvägen 151 A,2.0,"Södermalm,",3900.0,8760000.0,2019-11-27,93191.0,10.0,94.0,4.0
Skeppargatan 98,3.0,"Gärdet / Östermalm,",2874.0,4850000.0,2019-11-27,88182.0,8.0,55.0,3.0
Blekingegatan 42,2.0,"Katarina,",4301.0,9550000.0,2019-11-27,92718.0,15.0,103.0,5.0
